date,period,item_id,name,query,title,url,price_original,price_promo,price_final,qty_base,unit,unit_price_base,in_stock,promo_flag
2025-09-16,2025-09,sal_fina_paquete_dos_anclas_500g,Sal fina paquete Dos Anclas x 500 g,PINNED,Sal Fina Paquete Dos Anclas x 500 g.,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-fina-paquete-dos-anclas-x-500-g/art_27748/,1350.0,1350.0,1350.0,0.5,kg,2700.0,True,True
2025-09-16,2025-09,carre_hueso_la_kg,Carré c/ hueso de cerdo La Anónima (Kg),PINNED,Carre c/ Hueso de Cerdo La Anónima (Kg),https://supermercado.laanonimaonline.com/carniceria/cerdo/carre-c-hueso-de-cerdo-la-anonima-kg/art_14315/,8890.0,8890.0,8890.0,1.0,unit,8890.0,True,True
2025-09-16,2025-09,desodorante_axe_dark_150cc,Desodorante Axe Dark Temptation aerosol x 150 cc,PINNED,Desodorante Aerosol Dark Temptation Axe x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/desodorantes/desodorante-aerosol-dark-temptation-axe-x-150-cc/art_18976/,4100.0,4100.0,4100.0,0.15,l,27333.333333333336,True,True
2025-09-16,2025-09,yerba_playadito_500g,Yerba mate c/palo Suave Playadito x 500 g,PINNED,Yerba Mate c/Palo Suave Playadito x 500 g.,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/yerba-mate-c-palo-suave-playadito-x-500-g/art_12711/,2650.0,2650.0,2650.0,0.5,kg,5300.0,True,True
2025-09-16,2025-09,cafe_cabrales_molido_250g,Café molido tostado Cabrales x 250 g,PINNED,Café Molido Tostado Cabrales x 250 g.,https://supermercado.laanonimaonline.com/almacen/infusiones/cafe/cafe-molido-tostado-cabrales-x-250-g/art_19877/,12000.0,12000.0,12000.0,0.25,kg,48000.0,True,True
2025-09-16,2025-09,bondiola_la_kg,Bondiola de cerdo La Anónima (Kg),PINNED,Carnicería,https://supermercado.laanonimaonline.com/carniceria/n1_8/,10590.0,10590.0,10590.0,1.0,unit,10590.0,True,True
2025-09-16,2025-09,manteca_ilolay_200g,Manteca extra fortificada con vitamina D Ilolay x 200 g,PINNED,Manteca Extra Fortificada con Vitamina D Ilolay x 200 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/manteca-y-margarina/manteca-extra-fortificada-con-vitamina-d-ilolay-x-200-g/art_27725/,1950.0,4350.0,4350.0,0.2,kg,21750.0,True,True
2025-09-16,2025-09,pera_kg,Pera (Kg),PINNED,Melón (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/pera-kg/art_2400/,3990.0,3990.0,3990.0,1.0,unit,3990.0,True,True
2025-09-16,2025-09,lavandina_ayudin_1l,Lavandina original Ayudín x 1 L,PINNED,Lavandina Original Ayudin x 1Lt.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-original-ayudin-x-1lt/art_2498/,1350.0,810.0,810.0,1.0,l,810.0,True,True
2025-09-16,2025-09,zapallito_largo_kg,Zapallito largo (Kg),PINNED,Mandarina (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/zapallito-largo-kg/art_2396/,2390.0,2390.0,2390.0,1.0,unit,2390.0,True,True
2025-09-16,2025-09,lavandina_ayudin_lavanda_1l,Lavandina Ayudín Lavanda Triple Poder x 1 L,PINNED,Lavandina Lavanda Triple Poder Ayudín x 1 lt.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/lavandina/lavandina-lavanda-triple-poder-ayudin-x-1-lt/art_12438/,1450.0,1750.0,1750.0,1.0,l,1750.0,True,True
2025-09-16,2025-09,toallas_always_noche_8un,Toallas higiénicas Always Noche x 8 un,PINNED,Toalla Higiénica Ultra Plus Noche Suave Always x 8 Un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/toalla-higienica-ultra-plus-noche-suave-always-x-8-un/art_19781/,699.0,699.0,699.0,1.0,unit,699.0,True,True
2025-09-16,2025-09,shampoo_pantene_hidratacion_400cc,Shampoo Pantene hidratación x 400 cc,PINNED,Shampoo Hidratación Pantene x 400 cc.,https://supermercado.laanonimaonline.com/shampoo-hidrataci-1n-pantene-x-400-cc/art_17829/,1029.0,1029.0,1029.0,0.4,l,2572.5,True,True
2025-09-16,2025-09,jabon_polvo_ariel_800g,Jabón en polvo Ariel baja espuma x 800 g,PINNED,Jabón Polvo Baja Espuma Limpeza Profunda Ariel x 800 g.,https://supermercado.laanonimaonline.com/limpieza/ropa/jabon-polvo-baja-espuma-limpeza-profunda-ariel-x-800-g/art_29739/,3450.0,3450.0,3450.0,0.8,kg,4312.5,True,True
2025-09-16,2025-09,antigrasa_mr_musculo_repuesto_900cc,Antigrasa Mr. Músculo repuesto x 900 cc,PINNED,Limpiador de Cocina Mr Musculo Antigrasa Repuesto 900 cc,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/detergentes-y-antigrasas/limpiador-de-cocina-mr-musculo-antigrasa-repuesto-900-cc/art_17975/,3750.0,3750.0,3750.0,0.0,l,,True,True
2025-09-16,2025-09,bastoncitos_merluza_artico_300g,Bastoncitos de merluza crocantes Artico x 300 g,PINNED,Bastoncitos de Merluza Crocantes Artico x 300 g.,https://supermercado.laanonimaonline.com/congelados/bastoncitos-de-merluza-crocantes-artico-x-300-g/art_28971/,2350.0,2350.0,2350.0,0.3,kg,7833.333333333334,True,True
2025-09-16,2025-09,acond_pantene_max_restauracion_400cc,Acondicionador Pantene Max Restauración x 400 cc,PINNED,Acondicionador Pantene MAX PRO-V Restauración x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/acondicionador-pantene-max-pro-v-restauracion-x-400-cc/art_974/,411.0,411.0,411.0,0.4,l,1027.5,True,True
2025-09-16,2025-09,cafe_la_virginia_equilibrado_250g,Café molido torrado equilibrado La Virginia x 250 g,PINNED,Café Molido Torrado Equilibrado La Virginia x 250 g.,https://supermercado.laanonimaonline.com/almacen/infusiones/cafe/cafe-molido-torrado-equilibrado-la-virginia-x-250-g/art_14995/,6100.0,4270.0,4270.0,0.25,kg,17080.0,True,True
2025-09-16,2025-09,cebolla_roja_kg,Cebolla roja (Kg),PINNED,Cebolla Roja (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/cebolla-roja-kg/art_3302/,1490.0,1490.0,1490.0,1.0,unit,1490.0,True,True
2025-09-16,2025-09,falda_nt_kg,Falda NT (Kg),PINNED,Falda NT (Kg),https://supermercado.laanonimaonline.com/carniceria/falda-nt-kg/art_6775/,11160.0,11160.0,11160.0,1.0,unit,11160.0,True,True
2025-09-16,2025-09,yogur_firme_laserenisima_frutilla_190g,Yogur firme descremado frutilla La Serenísima 190 g,PINNED,Yogur Firme Descremado Frutilla La Serenísima Clásico 190 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-firme-descremado-frutilla-la-serenisima-clasico-190-g/art_24524/,1650.0,1650.0,1650.0,0.0,kg,,True,True
2025-09-16,2025-09,yogur_firme_ser_vainilla_190g,Yogur firme sabor vainilla Ser 190 g,PINNED,Yogur Firme Sabor Vainilla Ser 190g,https://supermercado.laanonimaonline.com/frescos/lacteos/yogur-firme-sabor-vainilla-ser-190g/art_22785/,2250.0,2250.0,2250.0,0.0,kg,,True,True
2025-09-16,2025-09,pulpa_tomate_salsati_520g,Pulpa de tomate Salsati brick x 520 g,PINNED,Pulpa de Tomate Salsati Brick x 520 g.,https://supermercado.laanonimaonline.com/almacen/conservas-y-encurtidos/pulpa-de-tomate-salsati-brick-x-520-g/art_3766/,1100.0,1100.0,1100.0,0.52,kg,2115.3846153846152,True,True
2025-09-16,2025-09,cafe_los_5_hispanos_250g,Café molido Los 5 Hispanos x 250 g,PINNED,Café Molido los 5 Hispanos x 250 g.,https://supermercado.laanonimaonline.com/almacen/cafe-molido-los-5-hispanos-x-250-g/art_3364/,4950.0,4950.0,4950.0,0.25,kg,19800.0,True,True
2025-09-16,2025-09,fideos_tallarines_arcor_500g,Fideos Tallarín Arcor x 500 g,PINNED,Fideos Tallarín Arcor x 500 g.,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/fideos-tallarin-arcor-x-500-g/art_13658/,1450.0,1160.0,1160.0,0.5,kg,2320.0,True,True
2025-09-16,2025-09,harina_pureza_000_1kg,Harina de trigo 000 Ultra Refinada Pureza x 1 kg,PINNED,Harina de Trigo 000 Ultra Refinada Pureza x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/harina-y-pan-rallado/harina-de-trigo/harina-de-trigo-000-ultra-refinada-pureza-x-1-kg/art_22451/,1200.0,1200.0,1200.0,1.0,kg,1200.0,True,True
2025-09-16,2025-09,pepino_kg,Pepino (Kg),PINNED,Mango (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/pepino-kg/art_2397/,5990.0,5990.0,5990.0,1.0,unit,5990.0,True,True
2025-09-16,2025-09,huevos_color_dt_docena,Huevo color D.T. x 12 un,PINNED,Huevo Color D.T. x 12 un.,https://supermercado.laanonimaonline.com/frescos/huevos/huevo-color-d-t-x-12-un/art_7088/,4700.0,4700.0,4700.0,1.0,unit,4700.0,True,True
2025-09-16,2025-09,zapallo_anco_kg,Zapallo anco (Kg),PINNED,Zapallo Anco (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/zapallo-anco-kg/art_60/,899.0,899.0,899.0,1.0,unit,899.0,True,True
2025-09-16,2025-09,huevos_blancos_la_anonima_docena,Huevo blanco extra grande La Anónima x 12 un,PINNED,Huevo Blanco Extra Grande La Anónima x 12 un.,https://supermercado.laanonimaonline.com/frescos/huevos/huevo-blanco-extra-grande-la-anonima-x-12-un/art_8089/,5700.0,5700.0,5700.0,1.0,unit,5700.0,True,True
2025-09-16,2025-09,cafe_bonafide_intenso_250g,Café molido intenso Sensaciones Bonafide x 250 g,PINNED,Café Molido Intenso Sensaciones Bonafide x 250 g.,https://supermercado.laanonimaonline.com/almacen/infusiones/cafe/cafe-molido-intenso-sensaciones-bonafide-x-250-g/art_6794/,5600.0,5600.0,5600.0,0.25,kg,22400.0,True,True
2025-09-16,2025-09,manteca_la_anonima_200g,Manteca La Anónima x 200 g,PINNED,Manteca La Anónima x 200 g.,https://supermercado.laanonimaonline.com/frescos/manteca-la-anonima-x-200-g/art_2272/,3300.0,5000.0,5000.0,0.2,kg,25000.0,True,True
2025-09-16,2025-09,filet_merluza_la_500g,Filet de merluza s/ espinas La Anónima x 500 g,PINNED,Filet de Merluza s/ Espinas La Anónima x 500 gr.,https://supermercado.laanonimaonline.com/congelados/filet-de-merluza-s-espinas-la-anonima-x-500-gr/art_3119/,2250.0,8850.0,8850.0,0.5,kg,17700.0,True,True
2025-09-16,2025-09,hamb_paty_4u_288g,Hamburguesa de carne Paty x 4 un. 288 g,PINNED,Hamburguesa Carne Vacuna Paty x 4 un. 288 g.,https://supermercado.laanonimaonline.com/congelados/hamburguesas/vacuna/hamburguesa-carne-vacuna-paty-x-4-un-288-g/art_13328/,5700.0,5700.0,5700.0,0.224,kg,25446.428571428572,True,True
2025-09-16,2025-09,fideos_spaghetti_lucchetti_500g,Fideos Spaghetti N7 Lucchetti x 500 g,PINNED,Fideos Spaghetti N7 Lucchetti x 500 g.,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/fideos-spaghetti-n7-lucchetti-x-500-g/art_25878/,2600.0,1700.0,1700.0,0.5,kg,3400.0,True,True
2025-09-16,2025-09,arroz_maximo_1kg,Arroz largo fino Máximo x 1 kg,PINNED,Arroz Largo Fino Maximo x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/arroz/arroz-largo-fino-maximo-x-1-kg/art_13240/,1675.0,1675.0,1675.0,1.0,kg,1675.0,True,True
2025-09-16,2025-09,toallas_always_nocturna_16un,Toallas higiénicas Always Nocturna con alas x 16 un,PINNED,Toalla Higiénica Nocturna con Alas Suave Xtra Always x 16 Un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/toalla-higienica-nocturna-con-alas-suave-xtra-always-x-16-un/art_25446/,6800.0,6800.0,6800.0,1.0,unit,6800.0,True,True
2025-09-16,2025-09,matambre_fbmeats_kg,Matambre envasado al vacío FB MEATS (Kg),PINNED,Matambre Envasado al Vacío FB MEATS (Kg),https://supermercado.laanonimaonline.com/carniceria/matambre-envasado-al-vacio-fb-meats-kg/art_28176/,2750.0,11690.0,11690.0,1.0,unit,11690.0,True,True
2025-09-16,2025-09,cepillo_oralb_triple_pack,Cepillo dental Oral-B Indicador Antibacterial x 3 un,PINNED,Cepillo Dental Indicador Antibacterial Oral B x 3 Un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cepillos-y-accesorios/cepillo-dental-indicador-antibacterial-oral-b-x-3-un/art_18379/,1500.0,1500.0,1500.0,1.0,unit,1500.0,True,True
2025-09-16,2025-09,roast_beef_best_kg,Roast beef fraccionado E/V Best (Kg),PINNED,Roast Beef Fraccionado/F E/V Best (Kg),https://supermercado.laanonimaonline.com/carniceria/carne-vacuna/roast-beef-fraccionado-f-e-v-best-kg/art_1838/,15120.0,15120.0,15120.0,1.0,unit,15120.0,True,True
2025-09-16,2025-09,cebolla_blanca_kg,Cebolla blanca (Kg),PINNED,Cebolla Blanca (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/cebolla-blanca-kg/art_3312/,1690.0,1690.0,1690.0,1.0,unit,1690.0,True,True
2025-09-16,2025-09,desodorante_ambiente_glade_vainilla_380cc,Desodorante de ambientes Glade vainilla aerosol x 380 cc,PINNED,Desodorante de ambientes Glade Aerosol Vainilla 380 cc,https://supermercado.laanonimaonline.com/limpieza/aire/desodorante-de-ambientes-glade-aerosol-vainilla-380-cc/art_26673/,3200.0,3200.0,3200.0,0.0,l,,True,True
2025-09-16,2025-09,filet_merluza_romana_artico_500g,Filet de merluza a la romana Artico x 500 g,PINNED,Congelados,https://supermercado.laanonimaonline.com/congelados/n1_296/pma/pag/1/,15100.0,4050.0,4050.0,1.0,unit,4050.0,True,True
2025-09-16,2025-09,manteca_la_serenisima_200g,Manteca La Serenísima x 200 g,PINNED,Manteca La Serenísima x 200 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/manteca-y-margarina/manteca-la-serenisima-x-200-g/art_2284/,4200.0,4200.0,4200.0,0.2,kg,21000.0,True,True
2025-09-16,2025-09,cepillo_oralb_clean_classic,Cepillo dental Oral-B Clean Classic x 1 un,PINNED,Cepillo Dental Clean Classic Oral B x 1 un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cepillos-y-accesorios/cepillo-dental-clean-classic-oral-b-x-1-un/art_14820/,150.0,150.0,150.0,1.0,unit,150.0,True,True
2025-09-16,2025-09,shampoo_dove_hidratacion_400cc,Shampoo Dove hidratación intensa x 400 cc,PINNED,Shampoo Hidratación Intensa Dove x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/shampoo/shampoo-hidratacion-intensa-dove-x-400-cc/art_5657/,415.0,415.0,415.0,0.4,l,1037.5,True,True
2025-09-16,2025-09,detergente_magistral_750cc,Detergente líquido Magistral limón x 750 cc,PINNED,Detergente Líquido Multiuso Limón Magistral x 750 cc.,https://supermercado.laanonimaonline.com/detergente-l-1quido-multiuso-lim-1n-magistral-x-750-cc/art_11841/,301.0,301.0,301.0,0.75,l,401.3333333333333,True,True
2025-09-16,2025-09,limpiador_cremoso_mr_musculo_450cc,Limpiador cremoso Mr. Músculo lavanda x 450 cc,PINNED,Limpiador Cremoso Mr. Musculo Lavanda x 450 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/vidrios-y-multiusos/limpiador-cremoso-mr-musculo-lavanda-x-450-cc/art_504/,137.0,137.0,137.0,0.45,l,304.44444444444446,True,True
2025-09-16,2025-09,cafe_la_virginia_arabica_250g,Café espresso molido 100% arábica La Virginia x 250 g,PINNED,Café Espresso Molido 100% Arabica La Virginia x 250 g.,https://supermercado.laanonimaonline.com/almacen/desayuno-y-merienda/cafe-espresso-molido-100-arabica-la-virginia-x-250-g/art_29021/,11150.0,11150.0,11150.0,0.25,kg,44600.0,True,True
2025-09-16,2025-09,chingolo_fbmeats_kg,Chingolo envasado al vacío FB MEATS (Kg),PINNED,Chingolo Envasado al Vacío FB MEATS (Kg),https://supermercado.laanonimaonline.com/carniceria/chingolo-envasado-al-vacio-fb-meats-kg/art_28180/,5159.0,10140.0,10140.0,1.0,unit,10140.0,True,True
2025-09-16,2025-09,manteca_primer_premio_200g,Manteca Primer Premio x 200 g,PINNED,Manteca Primer Premio x 200 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/manteca-y-margarina/manteca-primer-premio-x-200-g/art_1473/,2900.0,2900.0,2900.0,0.2,kg,14500.0,True,True
2025-09-16,2025-09,morrón_colorado_kg,Morrón colorado (Kg),PINNED,Morrón Colorado (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/morron-colorado-kg/art_2372/,9490.0,9490.0,9490.0,1.0,unit,9490.0,True,True
2025-09-16,2025-09,yogur_firme_dahi_natural_190g,Yogur firme descremado natural Dahi 190 g,PINNED,Yogur Firme Descremado Natural Dahi x 190 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-firme-descremado-natural-dahi-x-190-g/art_25948/,2350.0,2350.0,2350.0,0.19,kg,12368.421052631578,True,True
2025-09-16,2025-09,manzana_grany_kg,Manzana Grany elegida (Kg),PINNED,Manzana Grany Elegida (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/manzana-grany-elegida-kg/art_2398/,4390.0,4390.0,4390.0,1.0,unit,4390.0,True,True
2025-09-16,2025-09,sal_entrefina_parrillera_dos_anclas_500g,Sal entrefina parrillera Dos Anclas estuche x 500 g,PINNED,Sal Entrefina Parrillera Dos Anclas Estuche x 500 g.,https://supermercado.laanonimaonline.com/almacen/aceite-aderezos-y-condimentos/sal-entrefina-parrillera-dos-anclas-estuche-x-500-g/art_2411/,1250.0,1250.0,1250.0,0.5,kg,2500.0,True,True
2025-09-16,2025-09,bastones_merluza_best_300g,Bastones de merluza rebozados Best x 300 g,PINNED,Bastones de Merluza Rebozados Best x 300 g.,https://supermercado.laanonimaonline.com/congelados/pescados-y-mariscos/bastones-de-merluza-rebozados-best-x-300-g/art_28985/,3000.0,3000.0,3000.0,0.3,kg,10000.0,True,True
2025-09-16,2025-09,nuggets_sadia_300g,Nuggets de pollo crocantes Sadia x 300 g,PINNED,Nuggets de Pollo Crocantes Sadia x 300 g.,https://supermercado.laanonimaonline.com/congelados/nuggets-de-pollo-crocantes-sadia-x-300-g/art_18497/,5100.0,5100.0,5100.0,0.3,kg,17000.0,True,True
2025-09-16,2025-09,ajo_bolsita_kg,Ajo en bolsita (Kg),PINNED,Ajo En Bolsita (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/ajo-en-bolsita-kg/art_55/,16990.0,16990.0,16990.0,1.0,unit,16990.0,True,True
2025-09-16,2025-09,naranja_kg,Naranja (Kg),PINNED,Naranja (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/naranja-kg/art_2401/,1999.0,1999.0,1999.0,1.0,unit,1999.0,True,True
2025-09-16,2025-09,cafe_cabrales_colombia_250g,Café molido tostado Colombia Cabrales x 250 g,PINNED,Café Molido Tostado Colombia Cabrales x 250 g.,https://supermercado.laanonimaonline.com/almacen/cafe-molido-tostado-colombia-cabrales-x-250-g/art_19882/,21150.0,21150.0,21150.0,0.25,kg,84600.0,True,True
2025-09-16,2025-09,coca_cola_zero_1_5l,"Gaseosa Coca-Cola Zero PET x 1,5 L",PINNED,"Gaseosa Cola Diet Coca-Cola Zero Pet x 1,5 lt.",https://supermercado.laanonimaonline.com/bebidas/gaseosa-cola-diet-coca-cola-zero-pet-x-1-5-lt/art_2608/,2200.0,2200.0,2200.0,1.5,l,1466.6666666666667,True,True
2025-09-16,2025-09,arroz_knorr_1kg,Arroz grano largo fino Knorr x 1 kg,PINNED,Arroz Grano Largo Fino 00000 Knorr x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/arroz-y-legumbres/arroz-grano-largo-fino-00000-knorr-x-1-kg/art_5581/,91.0,91.0,91.0,1.0,kg,91.0,True,True
2025-09-16,2025-09,coca_cola_1_5l,"Gaseosa Coca-Cola PET x 1,5 L",PINNED,"Gaseosa Cola Coca-Cola Pet x 1,5 lt.",https://supermercado.laanonimaonline.com/bebidas/gaseosa-cola-coca-cola-pet-x-1-5-lt/art_2175/,1450.0,3300.0,3300.0,1.5,l,2200.0,True,True
2025-09-16,2025-09,queso_cremoso_noalsa_1kg,Queso cremoso horma fraccionada Noalsa x 1 kg,PINNED,Queso Cremoso Horma Fraccionada Noalsa x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-cremoso-horma-fraccionada-noalsa-x-1-kg/art_23082/,10200.0,10200.0,10200.0,1.0,kg,10200.0,True,True
2025-09-16,2025-09,lechuga_francesa_envasada_250g,Lechuga francesa envasada x 250 g,PINNED,Huevo Color Estuche Plástico x 6 un.,https://supermercado.laanonimaonline.com/frutas-y-verduras/lechuga-francesa-envasada-x-250-gr/art_3334/,3050.0,3050.0,3050.0,1.0,unit,3050.0,True,True
2025-09-16,2025-09,enjuague_listerine_zero_500cc,Enjuague bucal Listerine Zero Alcohol x 500 cc,PINNED,Enjuague Bucal Zero Alcohol Listerine x 500 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/enjuagues/enjuague-bucal-zero-alcohol-listerine-x-500-cc/art_18105/,1900.0,1900.0,1900.0,0.5,l,3800.0,True,True
2025-09-16,2025-09,arroz_molinos_ala_1kg,Arroz grano largo fino Molinos Ala x 1 kg,PINNED,Arroz Grano Largo Fino Molinos Ala x 1 kg.,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/arroz-grano-largo-fino-molinos-ala-x-1-kg/art_2440/,1500.0,1500.0,1500.0,1.0,kg,1500.0,True,True
2025-09-16,2025-09,filet_pechuga_la_kg,Filet de pechuga La Anónima (Kg),PINNED,Filet de Pechuga La Anónima (Kg),https://supermercado.laanonimaonline.com/carniceria/pollo/filet-de-pechuga-la-anonima-kg/art_1625/,6359.0,11690.0,11690.0,1.0,unit,11690.0,True,True
2025-09-16,2025-09,batata_kg,Batata (Kg),PINNED,Batata (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/verduras-frescas/batata-kg/art_2375/,1599.0,1599.0,1599.0,1.0,unit,1599.0,True,True
2025-09-16,2025-09,queso_rallado_manfrey_40g,Queso rallado Manfrey x 40 g,PINNED,Queso Rallado Manfrey x 40 g.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-rallado-manfrey-x-40-g/art_7247/,1100.0,1100.0,1100.0,0.04,kg,27500.0,True,True
2025-09-16,2025-09,pechito_cerdo_la_kg,Pechito de cerdo c/ hueso La Anónima (Kg),PINNED,Pechito de Cerdo c/ Hueso La Anónima (Kg),https://supermercado.laanonimaonline.com/carniceria/cerdo/pechito-de-cerdo-c-hueso-la-anonima-kg/art_776/,9890.0,9890.0,9890.0,1.0,unit,9890.0,True,True
2025-09-16,2025-09,yogur_bebible_sancor_yogs_vainilla_1kg,Yogur bebible Sancor Yogs vainilla sachet x 1 kg,PINNED,Yogur Bebible Sancor Yogs Vainilla Sachet x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogur-bebible-sancor-yogs-vainilla-sachet-x-1-kg/art_4356/,99.0,99.0,99.0,1.0,kg,99.0,True,True
2025-09-16,2025-09,vacio_fbmeats_kg,Vacío envasado al vacío FB MEATS (Kg),PINNED,Vacío Envasado al Vacío FB MEATS (Kg),https://supermercado.laanonimaonline.com/carniceria/vacio-envasado-al-vacio-fb-meats-kg/art_28177/,5159.0,11990.0,11990.0,1.0,unit,11990.0,True,True
2025-09-16,2025-09,arroz_dos_hermanos_1kg,Arroz grano largo fino Dos Hermanos x 1 kg,PINNED,Arroz Grano Largo Fino 00000 Dos Hermanos x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/arroz-pastas-y-legumbres/arroz-grano-largo-fino-00000-dos-hermanos-x-1-kg/art_14392/,1900.0,1900.0,1900.0,1.0,kg,1900.0,True,True
2025-09-16,2025-09,hamb_swift_12u_828g,Medallones de carne Swift x 12 un. 828 g,PINNED,Medallones de Carne Vacuna x 12 un. Swift x 828 gr.,https://supermercado.laanonimaonline.com/congelados/hamburguesas/vacuna/medallones-de-carne-vacuna-x-12-un-swift-x-828-gr/art_3271/,2250.0,10550.0,10550.0,0.828,kg,12741.545893719807,True,True
2025-09-16,2025-09,brocoli_kg,Brócoli (Kg),PINNED,Frutilla (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/brocoli-kg/art_2394/,12999.0,12999.0,12999.0,1.0,unit,12999.0,True,True
2025-09-16,2025-09,pizza_pietro_470g,Pizza con mozzarella Pietro x 470 g,PINNED,Pizza con Mozzarella Pietro x 470 g.,https://supermercado.laanonimaonline.com/congelados/empanadas-pizzas-y-tartas/pizza-con-mozzarella-pietro-x-470-g/art_26103/,3200.0,8450.0,8450.0,0.47,kg,17978.72340425532,True,True
2025-09-16,2025-09,arveja_la_300g,Arveja supercongelada La Anónima x 300 g,PINNED,Arveja Supercongelada La Anónima x 300 gr.,https://supermercado.laanonimaonline.com/congelados/papas-y-vegetales/arveja-supercongelada-la-anonima-x-300-gr/art_108/,2990.0,4150.0,4150.0,0.3,kg,13833.333333333334,True,True
2025-09-16,2025-09,gatorade_berry_sin_azucar_500cc,Isotónica Gatorade Berry sin azúcar botella 500 cc,PINNED,Isotónica Gatorade Berry Sin Azúcar Botella 500cc x1,https://supermercado.laanonimaonline.com/bebidas/isotonicas-y-energizantes/isotonica-gatorade-berry-sin-azucar-botella-500cc-x1/art_19000/,1850.0,1850.0,1850.0,0.0,l,,True,True
2025-09-16,2025-09,leche_entera_botella_laserenisima_1l,Leche L.V. Entera clásica 3% La Serenísima botella x 1 lt,PINNED,Leche L.V. Entera Clásica 3% La Serenísima Botella x 1 Lt.,https://supermercado.laanonimaonline.com/frescos/lacteos/leches/leche-l-v-entera-clasica-3-la-serenisima-botella-x-1-lt/art_1732/,2600.0,2600.0,2600.0,1.0,l,2600.0,True,True
2025-09-16,2025-09,limpiador_bano_mr_musculo_500cc,Limpiador de baño Mr. Músculo gatillo x 500 cc,PINNED,Limpiador Líquido Baño Mr. Musculo Gatillo x 500 cc.,https://supermercado.laanonimaonline.com/limpieza/cocina-y-bano/limpiadores-bano/limpiador-liquido-bano-mr-musculo-gatillo-x-500-cc/art_689/,229.0,229.0,229.0,0.5,l,458.0,True,True
2025-09-16,2025-09,harina_morixe_000_1kg,Harina de trigo 000 Morixe x 1 kg,PINNED,Harina de Trigo 000 Morixe x 1 Kg.,https://supermercado.laanonimaonline.com/almacen/harinas/harinas-de-trigo/harina-de-trigo-000-morixe-x-1-kg/art_2045/,940.0,750.0,750.0,1.0,kg,750.0,True,True
