period,item_id,name,query,title,url,brand_tier,cba_flag,category,in_stock,promo_flag,price_original,price_promo,price_final,unit_price_base,qty_base,expected_qty,cost_item_ae,substitution
2025-09,lechuga_hidroponica_unidad,Lechuga hidropónica x unidad,PINNED,Lechuga Hidropónica x unidad,https://supermercado.laanonimaonline.com/frutas-y-verduras/lechuga-hidroponica-x-unidad/art_536/,estándar,no,Frutas y Verduras,True,True,2990.0,2990.0,2990.0,2990.0,1.0,0.0,,
2025-09,lechuga_mantecosa_envasada_200g,Lechuga mantecosa envasada x 200 g,PINNED,Lechuga Mantecosa Envasada x 200 gr,https://supermercado.laanonimaonline.com/frutas-y-verduras/lechuga-mantecosa-envasada-x-200-gr/art_3332/,estándar,no,Frutas y Verduras,True,True,3690.0,3690.0,3690.0,18450.0,0.2,0.0,,
2025-09,lechuga_capuchina_kg,Lechuga capuchina (Kg),PINNED,Lechuga Capuchina (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/lechuga-capuchina-kg/art_2383/,estándar,no,Frutas y Verduras,True,True,1990.0,1990.0,1990.0,1990.0,1.0,0.0,,
2025-09,pepino_kg,Pepino (Kg),PINNED,Mango (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/pepino-kg/art_2397/,estándar,no,Frutas y Verduras,True,True,2990.0,7990.0,7990.0,7990.0,1.0,0.0,,
2025-09,manzana_grany_kg,Manzana Grany elegida (Kg),PINNED,Manzana Grany Elegida (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/manzana-grany-elegida-kg/art_2398/,estándar,si,Frutas y Verduras,True,True,3990.0,3990.0,3990.0,3990.0,1.0,0.0,,
2025-09,limon_kg,Limón (Kg),PINNED,Limón (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/limon-kg/art_2395/,estándar,si,Frutas y Verduras,True,True,2290.0,2290.0,2290.0,2290.0,1.0,0.0,,
2025-09,pera_kg,Pera (Kg),PINNED,Melón (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/pera-kg/art_2400/,estándar,si,Frutas y Verduras,True,True,4290.0,4290.0,4290.0,4290.0,1.0,0.0,,
2025-09,pomelo_kg,Pomelo (Kg),PINNED,Pomelo (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/pomelo-kg/art_2405/,estándar,no,Frutas y Verduras,True,True,3490.0,3490.0,3490.0,3490.0,1.0,0.0,,
2025-09,uvas_kg,Uvas (Kg),PINNED,Uvas (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/frutas-frescas/uvas-kg/art_2406/,estándar,no,Frutas y Verduras,True,True,9990.0,9990.0,9990.0,9990.0,1.0,0.0,,
2025-09,morrón_colorado_kg,Morrón colorado (Kg),PINNED,Morrón Colorado (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/morron-colorado-kg/art_2372/,estándar,no,Frutas y Verduras,True,True,9990.0,9990.0,9990.0,9990.0,1.0,0.0,,
2025-09,morrón_variedades_kg,Morrón variedades (Kg),PINNED,Morrón Variedades (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/morron-variedades-kg/art_3299/,estándar,no,Frutas y Verduras,True,True,2990.0,9990.0,9990.0,9990.0,1.0,0.0,,
2025-09,brocoli_kg,Brócoli (Kg),PINNED,Frutilla (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/brocoli-kg/art_2394/,estándar,no,Frutas y Verduras,True,True,11990.0,11990.0,11990.0,11990.0,1.0,0.0,,
2025-09,coliflor_kg,Coliflor (Kg),PINNED,Pera (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/coliflor-kg/art_2404/,estándar,no,Frutas y Verduras,True,True,1399.0,2490.0,2490.0,2490.0,1.0,0.0,,
2025-09,remolacha_sin_hoja_kg,Remolacha s/hoja (Kg),PINNED,Palta (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/remolacha-s-hoja-kg/art_2403/,estándar,no,Frutas y Verduras,True,True,7990.0,7990.0,7990.0,7990.0,1.0,0.0,,
2025-09,zapallo_anco_kg,Zapallo anco (Kg),PINNED,Zapallo Anco (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/zapallo-anco-kg/art_60/,estándar,si,Frutas y Verduras,True,True,1299.0,1299.0,1299.0,1299.0,1.0,0.0,,
2025-09,zapallito_redondo_kg,Zapallito redondo (Kg),PINNED,Zapallito Redondo (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/zapallito-redondo-kg/art_2392/,estándar,no,Frutas y Verduras,True,True,3990.0,3990.0,3990.0,3990.0,1.0,0.0,,
2025-09,zapallito_largo_kg,Zapallito largo (Kg),PINNED,Mandarina (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras-frescas/zapallito-largo-kg/art_2396/,estándar,no,Frutas y Verduras,True,True,1399.0,2790.0,2790.0,2790.0,1.0,0.0,,
2025-09,batata_kg,Batata (Kg),PINNED,Batata (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/verduras-frescas/batata-kg/art_2375/,estándar,no,Frutas y Verduras,True,True,2990.0,2299.0,2299.0,2299.0,1.0,0.0,,
2025-09,ajo_bolsita_kg,Ajo en bolsita (Kg),PINNED,Ajo En Bolsita (Kg),https://supermercado.laanonimaonline.com/frutas-y-verduras/verduras/ajo-en-bolsita-kg/art_55/,estándar,no,Frutas y Verduras,True,True,16990.0,16990.0,16990.0,16990.0,1.0,0.0,,
2025-09,perejil_atado_un,Perejil x atado (1 un),PINNED,Perejil X Atado x 1 Un.,https://supermercado.laanonimaonline.com/frutas-y-verduras/perejil-x-atado-x-1-un/art_26855/,estándar,no,Frutas y Verduras,True,True,2990.0,2590.0,2590.0,2590.0,1.0,0.0,,
2025-09,lechuga_francesa_envasada_250g,Lechuga francesa envasada x 250 g,PINNED,Huevo Color Estuche Plástico x 6 un.,https://supermercado.laanonimaonline.com/frutas-y-verduras/lechuga-francesa-envasada-x-250-gr/art_3334/,estándar,no,Frutas y Verduras,True,True,180.0,180.0,180.0,180.0,1.0,0.0,,
2025-09,shampoo_dove_hidratacion_400cc,Shampoo Dove hidratación intensa x 400 cc,PINNED,Shampoo Hidratación Intensa Dove x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/shampoo/shampoo-hidratacion-intensa-dove-x-400-cc/art_5657/,premium,no,Higiene y perfumería,True,True,399.0,399.0,399.0,997.5,0.4,0.0,,
2025-09,shampoo_pantene_hidratacion_400cc,Shampoo Pantene hidratación x 400 cc,PINNED,Shampoo Hidratación Pantene x 400 cc.,https://supermercado.laanonimaonline.com/shampoo-hidrataci-1n-pantene-x-400-cc/art_17829/,premium,no,Higiene y perfumería,True,True,995.0,995.0,995.0,2487.5,0.4,0.0,,
2025-09,shampoo_elvive_color_400cc,Shampoo Elvive Color Vive x 400 cc,PINNED,Shampoo Color Vive Elvive x 400 cc.,https://supermercado.laanonimaonline.com/shampoo-color-vive-elvive-x-400-cc/art_19330/,premium,no,Higiene y perfumería,True,True,1250.0,1250.0,1250.0,3125.0,0.4,0.0,,
2025-09,acond_dove_reconstruccion_400cc,Acondicionador Dove Reconstrucción Completa x 400 cc,PINNED,Acondicionador Reconstrucción Completa Dove x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/acondicionador/acondicionador-reconstruccion-completa-dove-x-400-cc/art_2467/,premium,no,Higiene y perfumería,True,True,315.0,315.0,315.0,787.5,0.4,0.0,,
2025-09,acond_pantene_max_restauracion_400cc,Acondicionador Pantene Max Restauración x 400 cc,PINNED,Acondicionador Pantene MAX PRO-V Restauración x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/acondicionador-pantene-max-pro-v-restauracion-x-400-cc/art_974/,premium,no,Higiene y perfumería,True,True,396.0,396.0,396.0,990.0,0.4,0.0,,
2025-09,acond_pantene_miracles_volumen_400cc,Acondicionador Pantene Miracles Volumen x 400 cc,PINNED,Acondicionador Prov-V Miracles Volumen Pantene x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/acondicionador/acondicionador-prov-v-miracles-volumen-pantene-x-400-cc/art_26766/,premium,no,Higiene y perfumería,True,True,7150.0,7150.0,7150.0,17875.0,0.4,0.0,,
2025-09,acond_dove_hidratacion_vit_400cc,Acondicionador Dove hidratación Vit A+E x 400 cc,PINNED,Acondicionador Hidratación con Vitamina A y E Dove x 400 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-cabello/acondicionador/acondicionador-hidratacion-con-vitamina-a-y-e-dove-x-400-cc/art_25760/,premium,no,Higiene y perfumería,True,True,8100.0,8100.0,8100.0,20250.0,0.4,0.0,,
2025-09,desodorante_rexona_aerosol_nutritive_150cc,Antitranspirante Rexona Nutritive aerosol x 150 cc,PINNED,Antitranspirante Aerosol Nutritive Rexona x 150 cc.,https://supermercado.laanonimaonline.com/desodorantes/antitranspirante-aerosol-nutritive-rexona-x-150-cc/art_14504/,premium,no,Higiene y perfumería,True,True,306.0,306.0,306.0,2040.0,0.15,0.0,,
2025-09,desodorante_rexona_clinical_150cc,Antitranspirante Rexona Clinical aerosol x 150 cc,PINNED,Antitranspirante Aerosol Clinical Clásica Rexona x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/antitranspirante-aerosol-clinical-clasica-rexona-x-150-cc/art_24687/,premium,no,Higiene y perfumería,True,True,6100.0,6100.0,6100.0,40666.66666666667,0.15,0.0,,
2025-09,desodorante_dove_original_150cc,Antitranspirante Dove Original aerosol x 150 cc,PINNED,Antitranspirante Aerosol Original Vegano Dove x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/antitranspirante-aerosol-original-vegano-dove-x-150-cc/art_19658/,premium,no,Higiene y perfumería,True,True,4750.0,4750.0,4750.0,31666.666666666668,0.15,0.0,,
2025-09,desodorante_dove_invisible_150cc,Antitranspirante Dove Invisible Dry aerosol x 150 cc,PINNED,Antitranspirante Aerosol Dove Invisible Dry x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/desodorante/antitranspirante-aerosol-dove-invisible-dry-x-150-cc/art_1151/,premium,no,Higiene y perfumería,True,True,3700.0,5050.0,5050.0,33666.66666666667,0.15,0.0,,
2025-09,desodorante_axe_musk_150cc,Desodorante Axe Musk aerosol x 150 cc,PINNED,Desodorante Aerosol Musk Axe x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/desodorantes/desodorante-aerosol-musk-axe-x-150-cc/art_18980/,premium,no,Higiene y perfumería,True,True,3850.0,3850.0,3850.0,25666.666666666668,0.15,0.0,,
2025-09,desodorante_axe_dark_150cc,Desodorante Axe Dark Temptation aerosol x 150 cc,PINNED,Desodorante Aerosol Dark Temptation Axe x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/desodorantes/desodorante-aerosol-dark-temptation-axe-x-150-cc/art_18976/,premium,no,Higiene y perfumería,True,True,3850.0,3850.0,3850.0,25666.666666666668,0.15,0.0,,
2025-09,crema_dental_colgate_total12_90g,Crema dental Colgate Total 12 Encías Reforzadas x 90 g,PINNED,Crema Dental Total 12 Encias Reforzadas Colgate x 90 g.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cremas-dentales/crema-dental-total-12-encias-reforzadas-colgate-x-90-g/art_19155/,estándar,no,Higiene y perfumería,True,True,1250.0,1250.0,1250.0,13888.888888888889,0.09,0.0,,
2025-09,crema_dental_colgate_triple_accion_102g,Crema dental Colgate Triple Acción Xtra Blancura x 102 g,PINNED,Crema Dental Colgate Triple Acción Xtra Blancura x 102 g.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cremas-dentales/crema-dental-colgate-triple-accion-xtra-blancura-x-102-g/art_4430/,estándar,no,Higiene y perfumería,True,True,4150.0,4150.0,4150.0,40686.27450980392,0.102,0.0,,
2025-09,enjuague_listerine_coolmint_500cc,Enjuague bucal Listerine Cool Mint x 500 cc,PINNED,Enjuague Bucal Cool Mint Intenso Listerine x 500 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/enjuagues/enjuague-bucal-cool-mint-intenso-listerine-x-500-cc/art_17706/,premium,no,Higiene y perfumería,True,True,7500.0,7500.0,7500.0,15000.0,0.5,0.0,,
2025-09,enjuague_listerine_zero_500cc,Enjuague bucal Listerine Zero Alcohol x 500 cc,PINNED,Enjuague Bucal Zero Alcohol Listerine x 500 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/enjuagues/enjuague-bucal-zero-alcohol-listerine-x-500-cc/art_18105/,premium,no,Higiene y perfumería,True,True,1850.0,1850.0,1850.0,3700.0,0.5,0.0,,
2025-09,cepillo_oralb_triple_pack,Cepillo dental Oral-B Indicador Antibacterial x 3 un,PINNED,Cepillo Dental Indicador Antibacterial Oral B x 3 Un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cepillos-y-accesorios/cepillo-dental-indicador-antibacterial-oral-b-x-3-un/art_18379/,premium,no,Higiene y perfumería,True,True,1450.0,1450.0,1450.0,1450.0,1.0,0.0,,
2025-09,cepillo_oralb_clean_classic,Cepillo dental Oral-B Clean Classic x 1 un,PINNED,Cepillo Dental Clean Classic Oral B x 1 un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-oral/cepillos-y-accesorios/cepillo-dental-clean-classic-oral-b-x-1-un/art_14820/,premium,no,Higiene y perfumería,True,True,146.0,146.0,146.0,146.0,1.0,0.0,,
2025-09,jabon_tocador_dove_90g,Jabón tocador Dove original x 90 g,PINNED,Jabón Tocador Original Dove x 90 g.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/jabon-tocador-original-dove-x-90-g/art_28350/,premium,no,Higiene y perfumería,True,True,1549.0,2150.0,2150.0,23888.88888888889,0.09,0.0,,
2025-09,jabon_liquido_manos_dove_250cc,Jabón líquido para manos Dove karité & vainilla x 250 cc,PINNED,Jabón Líquido Manos Karite & Vainilla Dove x 250 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/jabon/jabon-liquido-manos-karite-vainilla-dove-x-250-cc/art_9806/,premium,no,Higiene y perfumería,True,True,230.0,230.0,230.0,920.0,0.25,0.0,,
2025-09,prestobarba3_gillette_4un,Máquinas de afeitar Gillette Prestobarba 3 x 4 un,PINNED,Maquina Afeitar Prestobarba 3 Gillette x 4 Un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/afeitado-y-depilacion/maquina-afeitar-prestobarba-3-gillette-x-4-un/art_18357/,premium,no,Higiene y perfumería,True,True,569.0,569.0,569.0,569.0,1.0,0.0,,
2025-09,espuma_afeitar_gillette_312g,Espuma de afeitar Gillette Regular x 312 g,PINNED,Espuma de Afeitar Regular Gillette x 312 g.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/espuma-de-afeitar-regular-gillette-x-312-g/art_21782/,premium,no,Higiene y perfumería,True,True,10200.0,10200.0,10200.0,32692.30769230769,0.312,0.0,,
2025-09,toallas_always_noche_8un,Toallas higiénicas Always Noche x 8 un,PINNED,Toalla Higiénica Ultra Plus Noche Suave Always x 8 Un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/toalla-higienica-ultra-plus-noche-suave-always-x-8-un/art_19781/,premium,no,Higiene y perfumería,True,True,675.0,675.0,675.0,675.0,1.0,0.0,,
2025-09,toallas_always_nocturna_16un,Toallas higiénicas Always Nocturna con alas x 16 un,PINNED,Toalla Higiénica Nocturna con Alas Suave Xtra Always x 16 Un.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/toalla-higienica-nocturna-con-alas-suave-xtra-always-x-16-un/art_25446/,premium,no,Higiene y perfumería,True,True,6650.0,6650.0,6650.0,6650.0,1.0,0.0,,
2025-09,panales_pampers_xg_30un,Pañales Pampers Pants XG x 30 un,PINNED,Pañal XG Pants Pampers x 30 un.,https://supermercado.laanonimaonline.com/mundo-bebe/panales/panal-xg-pants-pampers-x-30-un/art_16306/,premium,no,Higiene y perfumería,True,True,929.0,929.0,929.0,929.0,1.0,0.0,,
2025-09,panales_huggies_g_40un,Pañales Huggies Supreme Care G x 40 un,PINNED,Pañal G Supreme Care Hiper Huggies x 40 Un.,https://supermercado.laanonimaonline.com/mundo-bebe/panal-g-supreme-care-hiper-huggies-x-40-un/art_24716/,premium,no,Higiene y perfumería,True,True,32550.0,32550.0,32550.0,32550.0,1.0,0.0,,
2025-09,toallitas_huggies_48un,Toallitas húmedas Huggies Protect Plus x 48 un,PINNED,Toallitas Húmedas Protect Plus Huggies x 48 Un.,https://supermercado.laanonimaonline.com/perfumeria/bebes/toallitas-humedas-protect-plus-huggies-x-48-un/art_24757/,premium,no,Higiene y perfumería,True,True,6300.0,6300.0,6300.0,6300.0,1.0,0.0,,
2025-09,desodorante_axe_blue_lavanda_150cc,Desodorante Axe Blue Lavanda aerosol x 150 cc,PINNED,Desodorante Aerosol Blue Lavanda Axe x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/desodorantes/desodorante-aerosol-blue-lavanda-axe-x-150-cc/art_27750/,premium,no,Higiene y perfumería,True,True,5142.86,5142.86,5142.86,34285.73333333333,0.15,0.0,,
2025-09,desodorante_dove_pepino_150cc,Antitranspirante Dove Go Fresh Pepino x 150 cc,PINNED,Antitranspirante Aerosol Dove Go Fresh Pepino y Té Verde x 150 cc.,https://supermercado.laanonimaonline.com/perfumeria/cuidado-personal/desodorante/antitranspirante-aerosol-dove-go-fresh-pepino-y-te-verde-x-150-cc/art_1152/,premium,no,Higiene y perfumería,True,True,203.0,203.0,203.0,1353.3333333333335,0.15,0.0,,
2025-09,toallitas_huggies_limpieza_total_48un,Toallitas húmedas Huggies Limpieza Total x 48 un,PINNED,Toallitas Húmedas Limpieza Total Huggies x 48 un.,https://supermercado.laanonimaonline.com/mundo-bebe/toallitas-humedas-limpieza-total-huggies-x-48-un/art_14924/,premium,no,Higiene y perfumería,True,True,4650.0,4650.0,4650.0,4650.0,1.0,0.0,,
2025-09,jabon_liquido_manos_dove_repuesto_220cc,Jabón líquido para manos Dove repuesto x 220 cc,PINNED,Jabón Líquido para Manos Dove Cremoso Repuesto x 220 cc.,https://supermercado.laanonimaonline.com/perfumeria/jabones-de-tocador/jabon-liquido-para-manos-dove-cremoso-repuesto-x-220-cc/art_184/,premium,no,Higiene y perfumería,True,True,2800.0,3600.0,3600.0,16363.636363636364,0.22,0.0,,
2025-09,leche_lv_entera_la_anonima_1l,Leche L.V. Entera La Anónima x 1 lt,PINNED,Leche L.V. Entera La Anónima x 1 lt.,https://supermercado.laanonimaonline.com/frescos/lacteos/leches/leche-l-v-entera-la-anonima-x-1-lt/art_1824/,2da marca,si,Lacteos,True,True,2000.0,1990.0,1990.0,1990.0,1.0,0.0,,
2025-09,leche_lv_entera_manfrey_1l,Leche L.V. Entera Manfrey x 1 lt,PINNED,Leche L.V. Entera Manfrey x 1 Lt.,https://supermercado.laanonimaonline.com/frescos/leche-l-v-entera-manfrey-x-1-lt/art_11147/,estándar,si,Lacteos,True,True,1800.0,1800.0,1800.0,1800.0,1.0,0.0,,
2025-09,leche_entera_laserenisima_1l,Leche entera clásica 3% La Serenísima x 1 lt,PINNED,Leche Entera Clásica 3 % La Serenísima x 1 Lt.,https://supermercado.laanonimaonline.com/frescos/lacteos/leches/leche-entera-clasica-3-la-serenisima-x-1-lt/art_27579/,premium,si,Lacteos,True,True,1450.0,1450.0,1450.0,1450.0,1.0,0.0,,
2025-09,leche_entera_botella_laserenisima_1l,Leche L.V. Entera clásica 3% La Serenísima botella x 1 lt,PINNED,Leche L.V. Entera Clásica 3% La Serenísima Botella x 1 Lt.,https://supermercado.laanonimaonline.com/frescos/lacteos/leches/leche-l-v-entera-clasica-3-la-serenisima-botella-x-1-lt/art_1732/,premium,si,Lacteos,True,True,2800.0,2800.0,2800.0,2800.0,1.0,0.0,,
2025-09,leche_entera_lechelita_1l,Leche entera UAT Lechelita x 1 lt,PINNED,Leche entera Uat Lechelita x 1 Lt.,https://supermercado.laanonimaonline.com/frescos/lacteos/leche-entera-uat-lechelita-x-1-lt/art_17233/,estándar,si,Lacteos,True,True,1500.0,1500.0,1500.0,1500.0,1.0,0.0,,
2025-09,yogur_bebible_yogurisimo_sachet_1kg,Yogur bebible Yogurísimo sachet x 1 kg,PINNED,Yogur Bebible Yogurísimo Sachet x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/yogur-bebible-yogurisimo-sachet-x-1-kg/art_383/,premium,no,Lacteos,True,True,113.0,113.0,113.0,113.0,1.0,0.0,,
2025-09,yogur_bebible_yogurisimo_tetrabrik_1kg,Yogur bebible Vainilla tetrabrik Yogurísimo x 1 kg,PINNED,Yogur Bebible Vainilla Tetrabrik Yogurisimo x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogur-bebible-vainilla-tetrabrik-yogurisimo-x-1-kg/art_21724/,premium,no,Lacteos,True,True,1515.0,1515.0,1515.0,1515.0,1.0,0.0,,
2025-09,yogur_bebible_sancor_yogs_vainilla_1kg,Yogur bebible Sancor Yogs vainilla sachet x 1 kg,PINNED,Yogur Bebible Sancor Yogs Vainilla Sachet x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogur-bebible-sancor-yogs-vainilla-sachet-x-1-kg/art_4356/,estándar,no,Lacteos,True,True,97.0,97.0,97.0,97.0,1.0,0.0,,
2025-09,yogur_bebible_ser_probioticos_1kg,Yogur bebible frutilla con probióticos Ser x 1 kg,PINNED,Yogur Bebible Frutilla Con Probioticos B6 Sachet Ser x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-bebible-frutilla-con-probioticos-b6-sachet-ser-x-1-kg/art_17526/,premium,no,Lacteos,True,True,505.0,505.0,505.0,505.0,1.0,0.0,,
2025-09,yogur_bebible_cremigal_frutilla_1kg,Yogur bebible frutilla Cremigal x 1 kg,PINNED,Yogur Bebible Frutilla Cremigal x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-bebible-frutilla-cremigal-x-1-kg/art_28092/,estándar,no,Lacteos,True,True,2600.0,1850.0,1850.0,1850.0,1.0,0.0,,
2025-09,yogur_firme_dahi_natural_190g,Yogur firme descremado natural Dahi 190 g,PINNED,Yogur Firme Descremado Natural Dahi x 190 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/yogures/yogur-firme-descremado-natural-dahi-x-190-g/art_25948/,estándar,no,Lacteos,True,True,2300.0,2300.0,2300.0,12105.263157894737,0.19,0.0,,
2025-09,queso_cremoso_cremon_laserenisima_1kg,Queso cremoso Cremón La Serenísima x 1 kg,PINNED,Queso Cremoso Cremón La Serenísima x 1 kg.,https://supermercado.laanonimaonline.com/frescos/queso-cremoso-cremon-la-serenisima-x-1-kg/art_1619/,premium,si,Lacteos,True,True,15950.0,15950.0,15950.0,15950.0,1.0,0.0,,
2025-09,queso_cremoso_la_anonima_trozado_1kg,Queso cremoso trozado La Anónima x 1 kg,PINNED,Queso Cremoso Trozado La Anónima x 1 kg.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-cremoso-trozado-la-anonima-x-1-kg/art_2273/,2da marca,si,Lacteos,True,True,13550.0,13550.0,13550.0,13550.0,1.0,0.0,,
2025-09,queso_cremoso_noalsa_1kg,Queso cremoso horma fraccionada Noalsa x 1 kg,PINNED,Queso Cremoso Horma Fraccionada Noalsa x 1 Kg.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-cremoso-horma-fraccionada-noalsa-x-1-kg/art_23082/,estándar,si,Lacteos,True,True,1500.0,9700.0,9700.0,9700.0,1.0,0.0,,
2025-09,queso_rallado_laserenisima_40g,Queso rallado La Serenísima x 40 g,PINNED,Queso Rallado La Serenísima x 40 g.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/quesos/queso-rallado-la-serenisima-x-40-g/art_2278/,premium,no,Lacteos,True,True,69.0,69.0,69.0,1725.0,0.04,0.0,,
2025-09,queso_rallado_tregar_40g,Queso rallado Tregar x 40 g,PINNED,Queso Rallado Tregar x 40 g.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-rallado-tregar-x-40-g/art_1318/,estándar,no,Lacteos,True,True,1800.0,1800.0,1800.0,45000.0,0.04,0.0,,
2025-09,queso_rallado_manfrey_40g,Queso rallado Manfrey x 40 g,PINNED,Queso Rallado Manfrey x 40 g.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/queso-rallado-manfrey-x-40-g/art_7247/,estándar,no,Lacteos,True,True,990.0,990.0,990.0,24750.0,0.04,0.0,,
2025-09,aderezo_rallado_best_40g,Aderezo rallado sabor queso Best x 40 g,PINNED,Aderezo Rallado Sabor Queso Best x 40 g.,https://supermercado.laanonimaonline.com/frescos/quesos-y-fiambres/aderezo-rallado-sabor-queso-best-x-40-g/art_29196/,2da marca,no,Lacteos,True,True,830.0,830.0,830.0,20750.0,0.04,0.0,,
2025-09,manteca_la_anonima_200g,Manteca La Anónima x 200 g,PINNED,Manteca La Anónima x 200 g.,https://supermercado.laanonimaonline.com/frescos/manteca-la-anonima-x-200-g/art_2272/,2da marca,no,Lacteos,True,True,1375.0,4850.0,4850.0,24250.0,0.2,0.0,,
2025-09,manteca_la_serenisima_200g,Manteca La Serenísima x 200 g,PINNED,Manteca La Serenísima x 200 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/manteca-y-margarina/manteca-la-serenisima-x-200-g/art_2284/,premium,no,Lacteos,True,True,4350.0,4350.0,4350.0,21750.0,0.2,0.0,,
2025-09,manteca_ilolay_200g,Manteca extra fortificada con vitamina D Ilolay x 200 g,PINNED,Manteca Extra Fortificada con Vitamina D Ilolay x 200 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/manteca-y-margarina/manteca-extra-fortificada-con-vitamina-d-ilolay-x-200-g/art_27725/,estándar,no,Lacteos,True,True,1500.0,4300.0,4300.0,21500.0,0.2,0.0,,
2025-09,manteca_primer_premio_200g,Manteca Primer Premio x 200 g,PINNED,Manteca Primer Premio x 200 g.,https://supermercado.laanonimaonline.com/frescos/lacteos/manteca-y-margarina/manteca-primer-premio-x-200-g/art_1473/,2da marca,no,Lacteos,True,True,2850.0,2850.0,2850.0,14250.0,0.2,0.0,,
2025-09,huevos_blancos_la_anonima_docena,Huevo blanco extra grande La Anónima x 12 un,PINNED,Huevo Blanco Extra Grande La Anónima x 12 un.,https://supermercado.laanonimaonline.com/frescos/huevos/huevo-blanco-extra-grande-la-anonima-x-12-un/art_8089/,2da marca,si,Lacteos,True,True,1500.0,5550.0,5550.0,5550.0,1.0,0.0,,
2025-09,huevos_color_dt_docena,Huevo color D.T. x 12 un,PINNED,Huevo Color D.T. x 12 un.,https://supermercado.laanonimaonline.com/frescos/huevos/huevo-color-d-t-x-12-un/art_7088/,estándar,si,Lacteos,True,True,5150.0,5150.0,5150.0,5150.0,1.0,0.0,,
2025-09,papel_higienico_la_anonima_4x80m,Papel higiénico hoja simple La Anónima 4 x 80 m,PINNED,Papel Higiénico Hoja Simple La Anónima 4 x 80 metros,https://supermercado.laanonimaonline.com/limpieza/papeles-y-bolsas/papel-higienico/papel-higi-1nico-hoja-simple-la-an-1nima-4-x-80-metros/art_2957/,2da marca,no,Limpieza y hogar,True,True,2355.0,5250.0,5250.0,5250.0,1.0,0.0,,
